pk,nombre,descripcion_entidad,horario,equipamiento,transporte,descripcion,accesibilidad,content_url,nombre_via,clase_vial,tipo_num,num,planta,puerta,escaleras,orientacion,localidad,provincia,codigo_postal,cod_barrio,barrio,cod_distrito,distrito,coordenada_x,coordenada_y,latitud,longitud,telefono,fax,email,tipo,parent_equipamiento_municipal_id,servicio,actividad_regular,punto_observ_id
10605400,Centro ocupacional y residencia Disma,,,Centro ocupacional y residencia para personas con discapacidad intelectual,"Bus: 151, 166",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f48af81878231610VgnVCM1000001d4a900aRCRD,BAHIA DE POLLENSA,CALLE,V,25.0,,,,,MADRID,MADRID,28042,5.0,CORRALEJOS,21.0,BARAJAS,449829.0,4479508.0,40.46473190259812,-3.5917816026576035,917 479 226 / 630 100 146,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad,,,,1272
10605448,Centro ocupacional y residencia Fundación ALAS Madrid,,,Centro ocupacional y residencia para personas con discapacidad intelectual.,"Metro: Pavones (línea 9)  Bus: 8, 20",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b6ef81878231610VgnVCM1000001d4a900aRCRD,ENCOMIENDA DE PALACIOS,CALLE,V,235.0,,,,,MADRID,MADRID,28030,1.0,PAVONES,14.0,MORATALAZ,446044.0,4472095.0,40.39771732231811,-3.635794572225089,917 724 300,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad,,,,1500
133490,Centro ocupacional y residencia Juan de Austria,,,Centro ocupacional y residencia para personas con discapacidad intelectual,"Metro: Ciudad Lineal (línea 5).  Bus: 48, 70, 104, 109, 113, 4, 77.  Bicimad: Estación 477 (calle Misterios, 1).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a696da0aa81c010VgnVCM1000000b205a0aRCRD,ARTURO SORIA,CALLE,V,12.0,,,,,MADRID,MADRID,28027,3.0,QUINTANA,15.0,CIUDAD LINEAL,445843.0,4476682.0,40.43902917486297,-3.6385575667891215,913 771 519,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad,,,,1102
11532730,Centro Regional de Coordinación y Valoración Infantil (CRECOVI),"Los Centros Base de Valoración y Orientación a personas con discapacidad son los encargados de la valoración, calificación y reconocimiento administrativo del grado de discapacidad y asumen, además, funciones de información, orientación profesional e intervención terapéutica en régimen ambulatorio. Como servicios sociales especializados de atención básica constituyen un referente para las personas con discapacidad y sus familias y las entidades e instituciones de su área de influencia.","Atención telefónica, se presta por personal del CRECOVI de 12 a 19 horas, de lunes a viernes (julio y agosto de 12 a 16 horas). relacionadas con la valoración de la discapacidad y la atención temprana de menores de 0 a 6 años. Fuera de ese horario, la información se ofrecerá mediante un sistema de locución automatizada 24 horas y 7 días a la semana.  Cita previa de información especializada",Menores de 0 a 6 años.   Más información en  Comunidad de Madrid,Metro: O'Donnell (línea 6),,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e41eff299a15d710VgnVCM2000001f4a900aRCRD,DOCTOR CASTELO,CALLE,V,49.0,,,,,MADRID,MADRID,28009,4.0,IBIZA,3.0,RETIRO,443059.0,4474613.0,40.4202055656638,-3.671199232857013,912 761 183,,,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosOrientacionValoracion,,,theatre,1218
4717297,Centro residencial Baltasar Santos,,,Centro residencial,Consulta los siguientes enlaces,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98d73fbc3c857110VgnVCM1000000b205a0aRCRD,BALTASAR SANTOS,CALLE,V,6.0,BAJA,,,,MADRID,MADRID,28038,6.0,NUMANCIA,13.0,PUENTE DE VALLECAS,444208.0,4472576.0,40.40192793723147,-3.657471273019666,914 303 881,,,/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores,,medicalassistance,,1400
35179,Centro residencial San Martín de Porres,,,Residencia para personas con discapacidad intelectual.,Bus: 163,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=389b444a2951c010VgnVCM2000000c205a0aRCRD,WALMAN,CALLE,V,17.0,,,,,MADRID,MADRID,28023,6.0,EL PLANTIO,9.0,MONCLOA-ARAVACA,430132.0,4480474.0,40.47201374593931,-3.8242063426385497,913 077 042,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad,,,,1541
4852632,Centro residencial San Nicolás para personas con discapacidad intelectual,,,Residencia para personas con discapacidad intelectual.,"Bus: 35, 155",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=598ceba6910f8110VgnVCM1000000b205a0aRCRD,PINAR DE SAN JOSE,CALLE,V,98.0,,,,,MADRID,MADRID,28054,6.0,CUATRO VIENTOS,10.0,LATINA,434205.0,4468235.0,40.36209379003986,-3.774890979411398,915 080 140,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad,11858420.0,,,1000
7190391,"Centro residencial, centro de día y centro ocupacional Fundación Betesda Gran Vía de Hortaleza",,,"Centro residencial, centro de día y centro ocupacional para personas con discapacidad intelectual.",Metro: Pinar del Rey (línea 8)  Bus: 87,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bd0deb6cf62410VgnVCM1000000b205a0aRCRD,GRAN VIA DE HORTALEZA,AVENIDA,V,1.0,,,,,MADRID,MADRID,28033,4.0,PINAR DEL REY,16.0,HORTALEZA,444108.0,4479554.0,40.46478428677373,-3.659261897269786,913 882 501 / 609 551 078,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad,,,,1126
10384242,Centro Social Comunitario Annette Cabelli,"Recurso municipal del Departamento de Servicio Sociales del distrito Centro que forma parte del Proyecto de Intervención Social Comunitaria del mismo.  Un espacio abierto a vecinas y vecinos, entidades y colectivos que trabajan por la igualdad de oportunidades, la equidad y la diversidad de géneros de la población del distrito centro.",Lunes a viernes de 10 a 14 horas y de 16:30 a 21 horas Sábado de 10 a 21 horas Domingos y festivos cerrado.,,Metro: La Latina (línea 5),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eddde6087c76c510VgnVCM1000001d4a900aRCRD,RIBERA DE CURTIDORES,CALLE,V,2.0,1ª y entreplanta,,,,MADRID,MADRID,28005,2.0,EMBAJADORES,1.0,CENTRO,439973.0,4473416.0,40.40919865884742,-3.707462247531922,913 546 043,,eacabelli@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales,,,,1506
12155422,Centro Social Comunitario Casa del Cura,"Recurso municipal del Departamento de Servicio Sociales del distrito Centro que forma parte del Proyecto de Intervención Social Comunitaria del mismo.   Un espacio abierto a vecinas y vecinos, entidades y colectivos que trabajan por la igualdad de oportunidades, la equidad y la diversidad de géneros de la población del distrito Centro.  Beneficiarios:  Vecinos y asociaciones del distrito Centro.","De lunes a viernes, de 8:30 a 21:30 horas Sábados, de 10 a 15 horas y de 16 a 21:30 horas Domingos cerrado.","Orientación sobre recursos sociales a vecinos. Lugar de encuentro y espacio de trabajo compartido de los agentes sociales que trabajan en la cobertura de las necesidades sociales del distrito Centro. Información y asesoramiento a asociaciones y colectivos para la puesta en marcha de actividades sociales. Talleres grupales gratuitos realizados por el Departamento de Servicios Sociales de distrito Centro, otras Administración Pública y/o asociaciones, dirigidos a menores, jóvenes, familias y adultos. Apoyo en el desarrollo de proyectos sociales, ofreciendo acompañamiento técnico y facilitando el uso de espacios. Actividades y talleres grupales.",Metro: Tribunal  (líneas 1 y 10) Bilbao (líneas 1 y 4),"Horario de atención de los trabajadores sociales comunitarios (no es necesaria cita previa)  Lunes y jueves de 8:30 a 15 horas Martes y miércoles de 11:15 a 19 horas Julio y agosto, de 8.30 a 15 horas.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f96edc67d4ab810VgnVCM2000001f4a900aRCRD,DOS DE MAYO,PLAZA,V,1.0,,,,,MADRID,MADRID,28004,5.0,UNIVERSIDAD,1.0,CENTRO,440242.0,4475354.0,40.42668073694068,-3.704464811057942,91 315 07 21,,cscasadelcura@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionSocial,,,workshop,1155
6396299,Centro Social Comunitario Josefa Amar,,De lunes a viernes de 9:30 a 20:30 horas. Sábados de 10 a 20 horas. Domingos de 10 a 14 y de 16 a 20 horas.,"Asesoramiento a entidades y formación a profesionales. Trabajo en Red con entidades, grupos y servicios. Información sobre salas y aulas polivalentes para talleres, cursos y actividades de grupo. Centro de día infantil. 'Truequeteca' (donde donar y llevarte libros y películas).  Para solicitar información comunitaria de Tetuán o solicitar y proponer uso de espacios puedes ponerte en contacto con participaciontetuan@madrid.es",Metro: Ventilla (línea 9),"El Centro Social Comunitario Josefa Amar de Tetuán es un espacio abierto y flexible en el que se realizan todo tipo de actividades abiertas a la comunidad y dirigidas a la mejora de la calidad de vida y la convivencia. Se ofrece asesoría y apoyo a entidades que desarrollan su labor en el distrito, así como orientación a todas aquellas personas interesadas en participar. Es un espacio comunitario en el que entidades pueden solicitar hacer uso de alguna de sus salas polivalentes para realizar actividades siempre dentro de los objetivos del centro y con autorización previa de la Junta Municipal del Distrito de Tetuán.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=edda0bb16aba6310VgnVCM1000000b205a0aRCRD,MATILDE LANDA,CALLE,V,30.0,,,,,MADRID,MADRID,28029,4.0,ALMENARA,6.0,TETUAN,441164.0,4480511.0,40.4731994125293,-3.694081266064941,917 330 258,,participaciontetuan@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosSocialesComunitarios,5426500.0,,workshop,1158
10269952,Centro Socio Comunitario Colonias Históricas,"Se constituye como un lugar abierto a toda la ciudadanía, de todas las edades y perfiles, intergeneracional y de todos los sectores sociales, que tiene una naturaleza polivalente en cuanto a objetivos y potencial pues permite la satisfacción de necesidades de muy diferente tipo, la adquisición de habilidades y aprendizajes y el encuentro, la comunicación y la organización a través de lo que las propias entidades participantes proponen. Un espacio donde se trabaja lo común y desde un enfoque transversal haciendo que todo se entrecruce. Un lugar cercano y de referencia para la ciudadanía que precisamente por eso permite la detección más eficaz de necesidades. Un espacio que facilita el desarrollo de la comunidad con la implicación de la propia comunidad en todo su desarrollo.",De lunes a sábados de 8:00 a 21:00 horas.,Twitter: @JMDchamartin,"Bus: 7, 11, 40, 52, 87","Estamos ante un espacio:   Abierto, donde se fomenta la participación ciudadana, los recursos y habilidades de las asociaciones de vecinos del distrito y las entidades sociales a través del trabajo en red.  Integrador de actividades de la iniciativa municipal y social.  Dinamizador de la vida social y facilitador de la integración.  Para la convivencia de las distintas iniciativas del Distrito.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc8e5fb87db5a510VgnVCM2000001f4a900aRCRD,ENRIQUE JARDIEL PONCELA,CALLE,V,8.0,,,,,MADRID,MADRID,28016,5.0,NUEVA ESPAÑA,5.0,CHAMARTIN,443189.0,4479129.0,40.460889951689694,-3.670072569882668,915 884 936,,coloniashistoricas@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales,,,,1341
11154959,"Cepri La Peineta, centro de día",,,Centro de día para personas con discapacidad intelectual.,"Metro: Las Rosas (línea 2)  Bus: 140, 153",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2de3014bf7eb0710VgnVCM2000001f4a900aRCRD,SUECIA,CALLE,V,36.0,,,,,MADRID,MADRID,28022,5.0,ROSAS,20.0,SAN BLAS-CANILLEJAS,448674.0,4474916.0,40.423294337278605,-3.605040795556071,913 240 255,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad,,,,1438
108506,"Cepri La Peineta, residencia",,,Residencia para personas con discapacidad intelectual.,"Metro: Las Rosas (línea 2)  Bus: 140, 153",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb6e15a11a81c010VgnVCM1000000b205a0aRCRD,ZURICH,CALLE,V,41.0,,,,,MADRID,MADRID,28022,5.0,ROSAS,20.0,SAN BLAS-CANILLEJAS,448777.0,4474884.0,40.42301448024141,-3.6038241150517742,913 135 856,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad,,,,1298
11548000,Comedor de la Obra Social Santa María Josefa,,,Plazas autorizadas: 80.,Metro: Nueva Numancia (línea 1).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=644e38d9f4e9d710VgnVCM2000001f4a900aRCRD,ENCARNACION GONZALEZ,CALLE,V,3.0,,,,,MADRID,MADRID,28053,2.0,SAN DIEGO,13.0,PUENTE DE VALLECAS,443321.0,4471414.0,40.39140485208053,-3.667819336561197,914 771 004,,vallecassiervasdejesus@gmail.com,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,178080.0,cafeteria,,1299
45201,Comedor Social Benéfico María Inmaculada,,,Plazas autorizadas: 152.,Metro: Iglesia (línea 1),,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9487589f451c010VgnVCM1000000b205a0aRCRD,GENERAL MARTINEZ CAMPOS,PASEO,V,18.0,,,,,MADRID,MADRID,28010,4.0,ALMAGRO,7.0,CHAMBERI,440974.0,4476261.0,40.43490173328191,-3.695927894773654,914 464 739,,pivp@fshijasdelacaridad.org,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,11845.0,cafeteria,,1079
11839,Comedor Social Canarias,,,,Metro: Palos de la Frontera,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=efc666051361c010VgnVCM1000000b205a0aRCRD,CANARIAS,CALLE,V,5.0,,,,,MADRID,MADRID,28045,6.0,PALOS DE LA FRONTERA,2.0,ARGANZUELA,440834.0,4472628.0,40.40216896790779,-3.697234260924691,91 5271 729,,,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1583
4730879,Comedor social Catalina Labouré,,,Plazas autorizadas: 50.,Metro: Noviciado (línea 2).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=95298f06961a7110VgnVCM1000000b205a0aRCRD,MINAS,CALLE,V,3.0,,,,,MADRID,MADRID,28004,5.0,UNIVERSIDAD,1.0,CENTRO,440095.0,4475109.0,40.42446651087506,-3.706175651176907,915 227 641,,capozas@madrid.es;cmazariegos@fshijasdelacaridad.org,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1417
11845,Comedor Social Hijas de la Caridad,"Solicitudes de comedor: Lunes, martes, jueves y viernes de 9 a 10h El comedor no cierra en agosto, se encuentra abierto todo el año.",Tres turnos:  a las 11 horas para familias. a las 12 horas y a las 13 horas para adultos.,Comedor con capacidad para atender a 500 personas.,"Metro: Iglesia Bus : 3 , 5 , 16 , 61",Destinatarios Personas en situación de vulnerabilidad social.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05f666051361c010VgnVCM1000000b205a0aRCRD,GENERAL MARTINEZ CAMPOS,PASEO,V,18.0,,,,,MADRID,MADRID,28010,4.0,ALMAGRO,7.0,CHAMBERI,440974.0,4476261.0,40.43489028042732,-3.695941329828033,914 464 739,,pivp.direccion@hcsantaluisa.es,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,5430203.0,cafeteria,,1134
57413,Comedor social Madre Teresa de Calcuta,,,Plazas autorizadas:  171.,Renfe: Estación de Asamblea de Madrid - Entrevías,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f9b8ed67151c010VgnVCM2000000c205a0aRCRD,LA DILIGENCIA,CALLE,V,7.0,,,,,MADRID,MADRID,28018,3.0,PALOMERAS BAJAS,13.0,PUENTE DE VALLECAS,444139.0,4470509.0,40.38330656652519,-3.658109095893751,914 633 744 / 600 236 063,,jocosanz@gmail.com,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1323
11548028,Comedor social Mensajeros de la Paz,,,Plazas autorizadas: 80.,"Cercanías Renfe: El Pozo (líneas C2, C7 y Regional).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6a138d9f4e9d710VgnVCM2000001f4a900aRCRD,CABO DE TARIFA,CALLE,V,2.0,,,,,MADRID,MADRID,28053,1.0,ENTREVIAS,13.0,PUENTE DE VALLECAS,443861.0,4469174.0,40.37126125192796,-3.6612581161207087,913 643 936 /917 853 999,,info@mensajerosdelapaz.com,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1381
11734,Comedor social Plaza Eliptica,,,Plazas autorizadas: 100.,Metro: Plaza Eliptica (líneas 6 y 11).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=062766051361c010VgnVCM1000000b205a0aRCRD,SAN FILIBERTO,CALLE,V,2.0,,,,,MADRID,MADRID,28026,5.0,MOSCARDO,12.0,USERA,439230.0,4470791.0,40.38549983549635,-3.715957407007035,914 695 998,914 696 930,,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1511
11548057,Comedor social Reina de África,,,Plazas autorizadas: 20.,"Cercanías Renfe: Asamblea de Madrid-Entrevías (líneas C2, C7 y Regional).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=553638d9f4e9d710VgnVCM2000001f4a900aRCRD,LA REINA DE AFRICA,CALLE,V,10.0,,,,,MADRID,MADRID,28018,3.0,PALOMERAS BAJAS,13.0,PUENTE DE VALLECAS,443837.0,4470194.0,40.38044857699232,-3.6616350326165543,913 567 400,,comedorsocial@manosayudasocial.org,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1145
11841,Comedor social Remar,,,Plazas autorizadas: 100.,Metro: Oporto (líneas 5 y 6).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72e666051361c010VgnVCM1000000b205a0aRCRD,JUAN FRANCISCO,TRAVESIA,V,6.0,,,,,MADRID,MADRID,28025,5.0,PUERTA BONITA,11.0,CARABANCHEL,437861.0,4470940.0,40.38674603374035,-3.7321057793446486,918 874 443 / 659 944 725,,info@remar.org,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1237
11844,Comedor social San Francisco,,,Plazas autorizadas: 32.,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=970766051361c010VgnVCM1000000b205a0aRCRD,POETA ANGELA FIGUERA,CALLE,V,23.0,,,,,MADRID,MADRID,28003,6.0,VALLEHERMOSO,7.0,CHAMBERI,439207.0,4477387.0,40.44491829387857,-3.71686531496375,915 545 642,,comedorsanfrancisco@yahoo.es,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1038
11868939,Comedor social San José,,,Plazas autorizadas: 40.,Cercanías Renfe: Orcasitas (línea C5).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07da8a5001ce4810VgnVCM1000001d4a900aRCRD,TREVELEZ,CALLE,V,3.0,,,,,MADRID,MADRID,28041,2.0,ORCASUR,12.0,USERA,440328.0,4468532.0,40.36523413423348,-3.702811542081216,913 175 467,913 173 673,,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,131609.0,cafeteria,,1156
6540253,Comedor social San Juan Bautista,,,Plazas autorizadas: 60.,"Metro: Ventilla (línea 9), Plaza de Castilla (líneas 1, 9 y 10), Valdeacederas (línea 1).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=87d7538901769310VgnVCM1000000b205a0aRCRD,BASCONES,CALLE,V,21.0,,,,,MADRID,MADRID,28029,4.0,ALMENARA,6.0,TETUAN,441015.0,4479977.0,40.46838089215025,-3.695787252442105,915 417 065 / 917 087 074,,actividades.madrid@ordendemalta.es,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1112
11733,Comedor social Santa Isabel,,,Plazas autorizadas: 100.,"Metro: San Bernardo (líneas 2 y 4), Arg&amp;uuml;elles (líneas 3, 4 y 6).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=744766051361c010VgnVCM1000000b205a0aRCRD,GALILEO,CALLE,V,14.0,,,,,MADRID,MADRID,28015,2.0,ARAPILES,7.0,CHAMBERI,439751.0,4475868.0,40.43127110390111,-3.710310075100408,914 479 292,912 761 651,,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1090
178080,Comedor Social Santa María Josefa,,"Comedor: de lunes a sábado de 13 a 14,30 horas, en dos turnos,uno a las 13 y otro a las 13,30",Comedor - Ropero para población con escasos recursos,"Bus: 24 , 111 , 310Metro:L1(Nueva Numancia)",Plazas 180 (en tres turnos)  Tipología mixto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7edb3e0dcd4f010VgnVCM2000000c205a0aRCRD,ENCARNACION GONZALEZ,CALLE,V,3.0,,,,,MADRID,MADRID,28053,2.0,SAN DIEGO,13.0,PUENTE DE VALLECAS,443431.0,4471622.0,40.39139820532087,-3.667827984709319,914 771 004,,,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,11548000.0,cafeteria,,1002
11843,Comedor social Santa Pontificia y Real Hermandad del Refugio,,,Plazas autorizadas: 90.,"Metro: Callao (líneas 3 y 5), Noviciado (línea 2), Gran Vía (líneas 1 y 5), Santo Domingo (línea 2),  Tribunal (líneas 1 y 10).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=075766051361c010VgnVCM1000000b205a0aRCRD,CORREDERA BAJA DE SAN PABLO,CALLE,V,16.0,,,,,MADRID,MADRID,28004,5.0,UNIVERSIDAD,1.0,CENTRO,440321.0,4474907.0,40.42265490186256,-3.703498161168639,915 220 070,,hermandad@realhermandaddelrefugio.org,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1514
178002,Comedor social Virgen de La Candelaria,,,Plazas autorizadas: 36.,Metro: Simancas (línea 7).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71a44b6faa61c010VgnVCM1000000b205a0aRCRD,VIRGEN DE LA OLIVA,CALLE,V,69.0,,,,,MADRID,MADRID,28037,1.0,SIMANCAS,20.0,SAN BLAS-CANILLEJAS,447038.0,4475852.0,40.4316239723503,-3.62439849335353,917 987 470,,actividades.madrid@ordendemalta.es,/contenido/entidadesYorganismos/CentrosAtencionSocial/ComedoresSociales,,cafeteria,,1327
5793508,Comité para la Educación e Integración de Inmigrantes Chinos en España (CEIICHES),,De lunes a viernes de 11:00 a 14:00 horas,"Promueve la integración de los inmigrantes chinos en la sociedad española, preparación para el acceso a una formación profesional, capacitándoles para el trabajo y su desarrollo en España y proteger sus derechos e intereses.","Metro: Sol, Antón Martín Bus: 50",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2aa84f0ad07da210VgnVCM1000000b205a0aRCRD,CARRETAS,CALLE,V,14.0,2,H,,,MADRID,MADRID,28012,6.0,SOL,1.0,CENTRO,440318.0,4474049.0,40.41492583264923,-3.7034558391660095,915 229 469,,inchma@yahoo.es,/contenido/entidadesYorganismos/AsociacionesInmigrantes,,,,1401
10605457,Conjunto residencial Las Fuentes,,,Residencia para personas con discapacidad intelectual.,"Metro: Canillas (línea 4)    Bus: 112, 120, 122, 153",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cef81878231610VgnVCM1000001d4a900aRCRD,VICENTE MORALES,CALLE,V,5.0,,,,,MADRID,MADRID,28043,2.0,PIOVERA,16.0,HORTALEZA,446062.0,4479221.0,40.461912532518056,-3.636184523065201,913 886 412,,,/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad,,,,1559
184260,Consejo de las Mujeres del municipio de Madrid,"El Consejo de las Mujeres se constituye como un Consejo Sectorial de carácter consultivo, desarrollando funciones de estudios, informes y propuestas con relación a las iniciativas municipales de impulso y desarrollo del principio de igualdad de oportunidades entre mujeres y hombres en todos los ámbitos de la vida política, económica y social del municipio de Madrid","De lunes a jueves, de 10 a 15 y de 17 a 19 horas. Viernes de 10 a 15 horas",- Información a asociaciones y entidades- Talleres de sensibilización a asociaciones y mujeres particulares,"Metro: Sol (líneas 1, 2 y 3), Callao (líneas 3 y 5)",Otro correo electrónico de contacto:   ejecutiva@consejomujeresmadrid.org,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2536007f8441f010VgnVCM1000000b205a0aRCRD,SEÑORES DE LUZON,CALLE,V,3.0,2ª,,,,MADRID,MADRID,28013,1.0,PALACIO,1.0,CENTRO,439819.0,4474363.0,40.41582782687927,-3.710643390632205,"917 586 460                     
620 161 364",915 227 734,administracion@consejomujeresmadrid.org,/contenido/entidadesYorganismos/AyuntamientoMadrid/OtrasEntidadesAdministrativasAyto,,,theatre,1165
